,movieId,imdbId,tmdbId,wikidataURI
852,1123,0117320,124837,Q4658759
853,1124,0082846,11816,Q451603
854,1125,0072081,11843,Q579480
855,1126,0101775,10379,Q53703
856,1127,0096754,2756,Q336517
857,1128,0080749,790,Q500403
858,1129,0082340,1103,Q403033
859,1130,0082533,11298,Q1170554
860,1131,0091288,4480,Q1315577
861,1132,0091480,4481,Q603092
862,1135,0081375,10765,Q83649
863,1136,0071853,762,Q25043
864,1137,0116587,44497,Q1617807
865,1140,0116212,99479,Q5380432
866,1144,0116886,124829,Q7747408
867,1147,0118147,10548,Q1779974
868,1148,0108598,531,Q1969617
869,1150,0084589,4483,Q1217549
870,1151,0109781,18919,Q2593047
871,1156,0034493,61461,Q2526645
872,1161,0078875,659,Q313764
873,1162,0069198,30892,Q1890531
874,1163,0110521,86369,Q3314697
875,1167,0116059,38554,Q691027
876,1170,0112483,36555,Q830361
877,1171,0103850,10608,Q888219
878,1172,0095765,11216,Q464032
879,1173,0097108,7452,Q661202
880,1175,0101700,892,Q827105
881,1176,0101765,1600,Q1130211
882,1177,0101811,26561,Q1972135
883,1178,0050825,975,Q747936
884,1179,0099703,18129,Q304488
885,1180,0102014,54405,Q1592367
886,1183,0116209,409,Q63026
887,1184,0102426,38251,Q661660
888,1185,0097937,10161,Q746574
889,1186,0098724,1412,Q1367548
890,1187,0105107,41768,Q431772
891,1188,0105488,10409,Q1346439
892,1189,0096257,14285,Q162997
893,1190,0101026,2469,Q600176
894,1191,0102370,10174,Q187561
895,1192,0100332,31225,Q7137311
896,1193,0073486,510,Q171669
897,1194,0078446,11455,Q1381289
898,1196,0080684,1891,Q181795
899,1197,0093779,2493,Q506418
900,1198,0082971,85,Q174284
901,1199,0088846,68,Q25057
902,1200,0090605,679,Q104814
903,1201,0060196,429,Q41483
904,1202,0094336,13446,Q1756560
905,1203,0050083,389,Q2345
906,1204,0056172,947,Q228186
907,1206,0066921,185,Q181086
908,1207,0056592,595,Q177922
909,1208,0078788,28,Q182692
910,1209,0064116,335,Q168154
911,1210,0086190,1892,Q181803
912,1211,0093191,144,Q156911
913,1212,0041959,1092,Q271830
914,1213,0099685,769,Q42047
915,1214,0078748,348,Q103569
916,1215,0106308,766,Q471992
917,1216,0095250,175,Q517239
918,1217,0089881,11645,Q565231
919,1218,0097202,10835,Q269326
920,1219,0054215,539,Q163038
921,1220,0080455,525,Q109767
922,1221,0071562,240,Q184768
923,1222,0093058,600,Q243439
924,1223,0104361,530,Q1783701
925,1224,0097499,10705,Q114115
926,1225,0086879,279,Q190956
927,1226,0045061,3109,Q470560
928,1227,0087843,311,Q206388
929,1228,0081398,1578,Q220780
930,1230,0075686,703,Q233464
931,1231,0086197,9549,Q1197185
932,1232,0079944,1398,Q200437
933,1233,0082096,387,Q62730
934,1234,0070735,9277,Q62665
935,1235,0067185,343,Q368577
936,1236,0103130,37291,Q2545805
937,1237,0050976,490,Q217189
938,1238,0085859,11235,Q639969
939,1240,0088247,218,Q162255
940,1241,0103873,763,Q897429
941,1242,0097441,9665,Q862317
942,1243,0100519,18971,Q1579166
943,1244,0079522,696,Q731310
944,1245,0100150,379,Q130142
945,1246,0097165,207,Q106316
946,1247,0061722,37247,Q217627
947,1248,0052311,1480,Q778161
948,1249,0100263,9322,Q743928
949,1250,0050212,826,Q188718
950,1251,0056801,422,Q12018
951,1252,0071315,829,Q644987
952,1253,0043456,828,Q425992
953,1254,0040897,3090,Q251559
954,1255,0092610,9964,Q605204
955,1256,0023969,3063,Q1125566
956,1257,0088794,13667,Q1041839
957,1258,0081505,694,Q186341
958,1259,0092005,235,Q494722
959,1260,0022100,832,Q127021
960,1261,0092991,765,Q750028
961,1262,0057115,5925,Q110354
962,1263,0077416,11778,Q201674
963,1264,0082269,4485,Q735383
964,1265,0107048,137,Q488655
965,1266,0105695,33,Q104137
966,1267,0056218,982,Q521387
967,1268,0100436,8428,Q1587058
968,1269,0036613,212,Q59317
969,1270,0088763,105,Q91540
970,1271,0101921,1633,Q118375
971,1272,0066206,11202,Q217220
972,1273,0090967,1554,Q192409
973,1274,0094625,149,Q1905968
974,1275,0091203,8009,Q156539
975,1276,0061512,903,Q684150
976,1277,0099334,11673,Q128982
977,1278,0072431,3034,Q651923
978,1279,0102536,339,Q506279
979,1280,0101640,10404,Q665146
980,1281,0032553,914,Q109116
981,1282,0032455,756,Q943192
982,1283,0044706,288,Q245208
983,1284,0038355,910,Q1137931
984,1285,0097493,2640,Q1551916
985,1286,0081534,16633,Q1305728
986,1287,0052618,665,Q180098
987,1288,0088258,11031,Q7810384
988,1289,0085809,11314,Q1127828
989,1290,0094006,15143,Q130868
990,1291,0097576,89,Q185658
991,1292,0078841,10322,Q945074
992,1293,0083987,783,Q202211
993,1295,0096332,10644,Q1122571
994,1296,0091867,11257,Q203574
995,1297,0089886,14370,Q1730419
996,1298,0084503,12104,Q213683
997,1299,0087553,625,Q494582
998,1300,0089606,8816,Q1342900
999,1301,0049223,830,Q1331230
1000,1302,0097351,2323,Q517958
1001,1303,0073341,983,Q1042931
1002,1304,0064115,642,Q232000
1003,1305,0087884,655,Q160946
1004,1306,0101458,10341,Q571053
1005,1307,0098635,639,Q471169
1006,1310,0116589,30180,Q265910
1007,1312,0116293,41801,Q321454
1008,1318,0112537,18762,Q1498223
1009,1320,0103644,8077,Q108543
1010,1321,0082010,814,Q467290
1011,1322,0103678,41671,Q2621377
1012,1323,0085159,27214,Q472528
1013,1324,0115535,52263,Q2659131
1014,1325,0106262,33519,Q2520371
1015,1326,0083550,16235,Q2557457
1016,1327,0078767,11449,Q472512
1017,1328,0099030,41848,Q377039
1018,1329,0071233,25944,Q2609506
1019,1330,0090655,24913,Q692275
1020,1331,0075704,49126,Q759020
1021,1332,0092632,32076,Q1170186
1022,1333,0056869,571,Q110043
1023,1334,0051418,8851,Q224964
1024,1335,0082083,37843,Q4927558
1025,1336,0101492,32146,Q890072
1026,1337,0037549,30346,Q2520443
1027,1339,0103874,6114,Q107325
1028,1340,0026138,229,Q875904
1029,1341,0074258,13549,Q1191134
1030,1342,0103919,9529,Q1033108
1031,1343,0101540,1598,Q501995
1032,1344,0055824,11349,Q529106
1033,1345,0074285,7340,Q162672
1034,1346,0083722,6217,Q1426423
1035,1347,0087800,377,Q329434
1036,1348,0013442,653,Q151895
1037,1349,0091651,28198,Q1762187
1038,1350,0075005,794,Q836298
1039,1351,0115710,31640,Q470499
1040,1352,0115495,8744,Q1778856
1041,1353,0117057,25189,Q1538804
1042,1354,0115751,145,Q538412
1043,1355,0119791,2212,Q1265650
1044,1356,0117731,199,Q221236
1045,1357,0117631,7863,Q826494
1046,1358,0117666,12498,Q2264347
1047,1359,0116705,9279,Q1064530
1048,1361,0117293,17204,Q941187
1049,1363,0117372,21539,Q1475674
1050,1365,0117477,12709,Q661142
1051,1366,0115988,20539,Q596984
1052,1367,0115433,11674,Q8594
1053,1370,0099423,1573,Q105993
1054,1371,0079945,152,Q107940
1055,1372,0102975,174,Q579757
1056,1373,0098382,172,Q241218
1057,1374,0084726,154,Q465478
1058,1375,0088170,157,Q221305
1059,1376,0092007,168,Q471842
1060,1377,0103776,364,Q189054
1061,1378,0096487,11967,Q1353728
1062,1379,0100994,9086,Q883213
1063,1380,0077631,621,Q267721
1064,1381,0084021,9037,Q1138932
1065,1382,0100114,10173,Q109110
1066,1385,0105690,8845,Q385798
1067,1387,0073195,578,Q189505
1068,1388,0077766,579,Q1199834
1069,1389,0085750,17692,Q1199837
1070,1390,0117119,17795,Q1305069
1071,1391,0116996,75,Q271690
1072,1392,0115906,13891,Q797834
1073,1393,0116695,9390,Q329131
1074,1394,0093822,378,Q670439
1075,1395,0094155,10896,Q929144
1076,1396,0105435,2322,Q497082
1077,1397,0115633,41240,Q1484003
1078,1398,0116621,26949,Q912451
1079,1399,0116999,9819,Q559907
1080,1401,0116410,31908,Q997206
1081,1405,0115641,3179,Q616842
1082,1406,0112769,1802,Q858216
1083,1407,0117571,4232,Q27411
1084,1408,0104691,9361,Q144483
1085,1409,0117038,2928,Q1752194
1086,1411,0116477,10549,Q898721
1087,1412,0117690,58102,Q1787836
1088,1413,0118163,18451,Q1627661
1089,1414,0117091,27265,Q3325145
1090,1415,0118100,49935,Q1220064
1091,1416,0116250,8818,Q245271
1092,1417,0117364,36758,Q186504
1093,1419,0067959,36040,Q1342653
1094,1422,0119731,9415,Q1971748
1095,1423,0116506,55146,
1096,1425,0119115,12145,Q496019
1097,1426,0120550,42424,Q197011
1098,1427,0120390,34314,Q727775
1099,1428,0112362,2892,Q4762078
1100,1429,0116704,9404,Q1144962
1101,1430,0120414,85242,Q2511329
1102,1431,0118708,9622,Q851810
1103,1432,0119664,8860,Q1858277
1104,1437,0106535,14832,Q1916423
1105,1438,0118928,9619,Q914247
1106,1439,0119644,40506,Q10328192
1107,1440,0106266,31000,Q474199
1108,1441,0106387,4104,Q793074
1109,1442,0119937,26306,Q2657831
1110,1445,0119640,14908,Q603318
1111,1446,0116790,784,Q1141186
1112,1447,0119225,12489,Q951966
1113,1449,0118111,16448,Q2699996
1114,1453,0118691,17894,Q1289681
1115,1454,0120238,28059,Q2361432
1116,1456,0119887,17949,Q2413429
1117,1457,0119141,1968,Q585106
1118,1458,0120357,61563,Q693390
1119,1459,0118548,66,Q332497
1120,1460,0120317,20735,Q662668
1121,1461,0120434,11419,Q930887
1122,1464,0116922,638,Q289204
1123,1465,0120036,25624,Q3442609
1124,1466,0119008,9366,Q738456
1125,1468,0118750,21915,Q845157
1126,1473,0118702,19952,Q885295
1127,1474,0119432,9446,Q777632
1128,1475,0116743,28005,Q1624299
1129,1476,0119951,9403,Q781344
1130,1477,0119572,27322,Q6690892
1131,1479,0120053,10003,Q1753817
1132,1480,0120152,9311,Q643847
1133,1483,0115964,884,Q839133
1134,1484,0116041,49806,Q1778532
1135,1485,0119528,1624,Q48980
1136,1487,0120094,16052,Q751130
1137,1488,0118972,4477,Q521094
1138,1489,0118829,24662,Q930134
1139,1490,0118663,18423,Q690167
1140,1493,0116931,76996,Q6691661
1141,1495,0120389,6499,Q2048984
1142,1496,0118623,50512,Q84147
1143,1497,0119013,9405,Q1251504
1144,1498,0119381,12723,Q766847
1145,1499,0118615,9360,Q464042
1146,1500,0119229,9434,Q288355
1147,1502,0116783,21626,Q939844
1148,1503,0118541,13982,Q2478733
1149,1507,0119859,77223,Q1970669
1150,1513,0120032,9611,Q1854476
1151,1514,0116295,47694,Q734186
1152,1515,0120461,10357,Q1059532
1153,1516,0115886,9977,Q1977021
1154,1517,0118655,816,Q501703
1155,1518,0118771,2163,Q465789
1156,1519,0115760,124680,Q4973365
1157,1526,0119109,12499,Q1305299
1158,1527,0119116,18,Q106506
1159,1529,0119809,1811,Q629570
1160,1533,0117398,105045,Q1154221
1161,1537,0117615,11239,Q1199128
1162,1541,0118556,2058,Q932458
1163,1542,0115744,9450,Q748988
1164,1544,0119567,330,Q200873
1165,1545,0117359,38523,Q1571941
1166,1546,0117561,16375,Q2082586
1167,1547,0120118,33660,Q3481656
1168,1549,0114303,45671,Q1243183
1169,1550,0120373,17770,Q963283
1170,1551,0118787,15170,Q4984790
1171,1552,0118880,1701,Q607910
1172,1554,0114134,26422,Q1211345
1173,1556,0120179,1639,Q831800
1174,1562,0118688,415,Q276523
1175,1564,0120034,65889,Q1358289
1176,1565,0116502,11103,Q1783958
1177,1566,0119282,11970,Q271189
1178,1569,0119738,8874,Q918380
1179,1571,0115856,11956,Q2308797
1180,1572,0057345,266,Q598109
1181,1573,0119094,754,Q223887
1182,1574,0119098,37567,Q1394424
1183,1580,0119654,607,Q51416
1184,1581,0119848,18080,Q2030840
1185,1582,0120512,38225,Q221982
1186,1583,0120133,17834,Q739806
1187,1584,0118884,686,Q270215
1188,1585,0116930,65046,Q3491414
1189,1586,0119173,4421,Q526690
1190,1587,0082198,9387,Q309003
1191,1588,0119190,10603,Q225260
1192,1589,0118887,2142,Q558102
1193,1590,0119081,8413,Q849162
1194,1591,0120177,10336,Q1474393
1195,1592,0118570,20737,Q406916
1196,1593,0119896,9413,Q1198659
1197,1594,0119361,14585,Q2307324
1198,1596,0118818,49462,Q973124
1199,1597,0118883,8834,Q506661
1200,1598,0118966,9458,Q1200869
1201,1599,0120207,8854,Q1790253
1202,1600,0120112,38295,Q637748
1203,1601,0119311,22073,Q959531
1204,1602,0119509,37244,Q2367963
1205,1603,0119675,4961,Q1423555
1206,1604,0119695,9416,Q1851378
1207,1605,0119086,26180,Q2665942
1208,1606,0119484,17832,Q1780108
1209,1608,0118571,9772,Q407184
1210,1609,0118531,6072,Q203388
1211,1610,0099810,1669,Q507994
1212,1611,0102494,468,Q1125451
1213,1612,0119465,32519,Q691555
1214,1613,0120197,108401,Q7600796
1215,1614,0119360,10806,Q1475611
1216,1615,0119051,9433,Q759333
1217,1616,0119874,6623,Q1141706
1218,1617,0119488,2118,Q339876
1219,1619,0120102,978,Q844883
1220,1620,0119468,9437,Q60016
1221,1621,0120169,29461,Q1140272
1222,1623,0120524,10351,Q390042
1223,1624,0120323,66588,Q766463
1224,1625,0119174,2649,Q723187
1225,1626,0119123,14289,Q1418758
1226,1627,0120399,10155,Q844303
1227,1629,0119632,20457,Q466929
1228,1631,0118647,18355,Q1560704
1229,1633,0120402,55306,Q2060364
1230,1635,0119349,68924,Q1193138
1231,1639,0118842,2255,Q40115
1232,1641,0119164,9427,Q775970
1233,1642,0116631,172545,Q6021690
1234,1643,0119280,17589,Q1516164
1235,1644,0119345,3597,Q302174
1236,1645,0118971,1813,Q224647
1237,1646,0120029,36797,Q5550401
1238,1647,0119906,12628,Q742080
1239,1648,0119324,33344,Q1533822
1240,1649,0119107,25099,Q3067091
1241,1650,0120481,45019,Q2298501
1242,1652,0120539,62422,Q1753426
1243,1653,0119177,782,Q491800
1244,1654,0119095,29911,Q1953910
1245,1655,0119891,9827,Q8905685
1246,1656,0120257,1959,Q481851
1247,1658,0119535,8067,Q496907
1248,1659,0119338,125052,Q5948336
1249,1660,0119080,45153,Q3284333
1250,1661,0119210,10871,Q2092528
1251,1662,0118900,14398,Q2619792
1252,1663,0083131,10890,Q174153
1253,1665,0118689,1281,Q752103
1254,1667,0119592,9770,Q1208879
1255,1670,0120490,14905,Q750917
1256,1671,0119527,14583,Q1524544
1257,1672,0119978,11975,Q785351
1258,1673,0118749,4995,Q291170
1259,1674,0090329,9281,Q488041
1260,1675,0119365,45928,Q6014960
1261,1676,0120201,563,Q478626
1262,1677,0118901,61337,Q2345399
1263,1678,0107282,19931,Q2296376
1264,1679,0118836,31535,Q5068089
1265,1680,0120148,10215,Q470624
1266,1681,0119707,9823,Q426837
1267,1682,0120382,37165,Q214801
1268,1683,0120520,45609,Q559893
1269,1684,0119723,38904,Q12126327
1270,1685,0116592,45565,Q608002
1271,1686,0119994,9407,Q286132
1272,1687,0119395,4824,Q167437
1273,1688,0118617,9444,Q486609
1274,1689,0120483,9414,Q392697
1275,1690,0118583,8078,Q458314
1276,1693,0118607,11831,Q472361
1277,1694,0118632,2895,Q619820
1278,1695,0123385,39177,Q2547866
1279,1696,0118698,19601,Q697393
1280,1699,0118804,22797,Q14899273
1281,1701,0118954,2639,Q551762
1282,1702,0119137,9574,Q1325217
1283,1703,0119142,10371,Q185859
1284,1704,0119217,489,Q193835
1285,1707,0119303,9714,Q382320
1286,1711,0119668,8197,Q1470767
1287,1713,0119715,6283,Q685163
1288,1717,0120082,4233,Q270599
1289,1718,0120222,191874,Q7621555
1290,1719,0120255,10217,Q135315
1291,1721,0120338,597,Q44578
1292,1722,0120347,714,Q207916
1293,1726,0119925,9922,Q1122688
1294,1727,0119314,547,Q1127424
1295,1729,0119396,184,Q431252
1296,1730,0119485,9746,Q944291
1297,1731,0119718,9438,Q1635521
1298,1732,0118715,115,Q337078
1299,1733,0118566,26941,Q830430
1300,1734,0119590,27103,Q969469
1301,1735,0119223,9410,Q657259
1302,1739,0118539,32302,Q1645315
1303,1746,0120820,12538,Q1785626
1304,1747,0120885,586,Q623443
1305,1748,0118929,2666,Q1127281
1306,1752,0120696,11258,Q1585018
1307,1753,0120693,9490,Q1570923
1308,1754,0119099,9411,Q162225
1309,1755,0120122,25719,Q491185
1310,1757,0112913,11220,Q1353408
1311,1759,0119815,21253,Q137703
1312,1760,0120185,6116,Q1137856
1313,1762,0118956,9457,Q1146977
1314,1767,0119734,39424,Q167687
1315,1769,0120008,11702,Q1212256
1316,1770,0120594,2923,Q795223
1317,1771,0119784,12238,Q2060440
1318,1772,0118747,11568,Q832515
1319,1777,0120888,11003,Q1133316
1320,1779,0120184,10153,Q744500
1321,1783,0120782,30949,Q512176
1322,1784,0119822,2898,Q221594
1323,1785,0099939,9558,Q775586
1324,1791,0119594,26269,Q748194
1325,1792,0120873,11808,Q499535
1326,1793,0120491,6970,Q2902017
1327,1794,0119574,47452,Q2579747
1328,1797,0120661,21736,Q1749553
1329,1798,0118744,17941,Q162759
1330,1799,0120241,10668,Q1781835
1331,1801,0120744,9313,Q1123463
1332,1804,0120769,42807,Q1215169
1333,1805,0120890,617,Q1133610
1334,1806,0125454,36568,Q2533075
1335,1807,0120642,37272,Q3367195
1336,1809,0119250,5910,Q1125897
1337,1810,0119942,9440,Q1480617
1338,1812,0120510,32911,Q2061070
1339,1816,0124179,32456,Q1304913
1340,1821,0120772,17127,Q1545178
1341,1824,0119305,17133,Q301083
1342,1825,0119905,19848,Q921936
1343,1826,0120598,17644,Q2884686
1344,1827,0124295,1774,Q1198825
1345,1829,0118851,30265,Q1073703
1346,1831,0120738,2157,Q502908
1347,1833,0120749,8838,Q267321
1348,1834,0120176,29193,Q163253
1349,1835,0120632,795,Q168010
1350,1836,0120728,16980,Q1465840
1351,1837,0120773,27472,Q904187
1352,1839,0120765,47881,Q938790
1353,1840,0124718,9469,Q508410
1354,1841,0119196,12488,Q1469084
1355,1844,0118819,267,Q1424099
1356,1845,0120906,16148,Q191921
1357,1848,0118755,9449,Q1304483
1358,1855,0120725,31220,Q3040270
1359,1856,0138563,13907,Q2713591
1360,1857,0119987,29825,Q1280880
1361,1858,0117786,10622,Q1314177
1362,1859,0120265,30020,Q794178
1363,1860,0119448,17139,Q928545
1364,1862,0120841,10216,Q602389
1365,1863,0120742,9771,Q233285
1366,1866,0120609,9448,Q1703148
1367,1867,0120856,38618,Q3488756
1368,1870,0118925,78373,Q5215388
1369,1873,0119683,4415,Q1193096
1370,1875,0118866,55561,Q2412059
1371,1876,0120647,8656,Q49498
1372,1881,0120800,18937,Q1764174
1373,1882,0120685,929,Q24075
1374,1883,0118798,9452,Q576505
1375,1884,0120669,1878,Q23395
1376,1885,0120777,9844,Q2116797
1377,1887,0119053,14342,Q1397677
1378,1888,0119313,9715,Q924642
1379,1889,0119375,26610,Q1759328
1380,1891,0120401,40961,Q2793620
1381,1892,0120787,1965,Q282069
1382,1893,0116692,312,Q699008
1383,1894,0120828,6068,Q1124980
1384,1895,0127723,15037,Q1632425
1385,1897,0139362,37636,Q1617727
1386,1900,0118849,21334,Q339804
1387,1902,0116141,32284,Q606905
1388,1904,0122529,37410,Q2631932
1389,1906,0119717,53765,Q6928780
1390,1907,0120762,10674,Q537407
1391,1909,0120902,846,Q1129381
1392,1910,0126344,12655,Q5979728
1393,1911,0118998,3050,Q663014
1394,1912,0120780,1389,Q571183
1395,1913,0073540,11020,Q1421747
1396,1914,0120321,20862,Q7545870
1397,1916,0118789,9464,Q1002142
1398,1917,0120591,95,Q208344
1399,1918,0122151,944,Q429397
1400,1919,0123987,35680,Q683360
1401,1920,0122718,11551,Q1332263
1402,1921,0138704,473,Q937762
1403,1922,0140688,102304,Q44612708
1404,1923,0129387,544,Q177374
1405,1924,0052077,10513,Q257515
1406,1926,0019729,65203,Q463620
1407,1927,0020629,143,Q272599
1408,1928,0021746,42861,Q251997
1409,1929,0022958,33680,Q246656
1410,1931,0026752,12311,Q329709
1411,1932,0027698,43277,Q470218
1412,1933,0029146,43278,Q738552
1413,1934,0030993,34106,Q637835
1414,1936,0035093,27367,Q478371
1415,1937,0036872,17661,Q468877
1416,1938,0037884,28580,Q237134
1417,1939,0036868,887,Q645094
1418,1940,0039416,33667,Q898840
1419,1941,0040416,23383,Q27178
1420,1942,0041113,25430,Q817159
1421,1944,0045793,11426,Q207588
1422,1945,0047296,654,Q211372
1423,1946,0048356,15919,Q237116
1424,1947,0055614,1725,Q273704
1425,1948,0057590,5769,Q313315
1426,1949,0060665,874,Q218999
1427,1950,0061811,10633,Q622240
1428,1951,0063385,17917,Q141359
1429,1952,0064665,3116,Q61696
1430,1953,0067116,1051,Q220735
1431,1954,0075148,1366,Q188652
1432,1955,0079417,12102,Q193577
1433,1956,0081283,16619,Q503313
1434,1957,0082158,9443,Q207921
1435,1958,0086425,11050,Q185071
1436,1959,0089755,606,Q208266
1437,1960,0093389,746,Q212775
1438,1961,0095953,380,Q188845
1439,1962,0097239,403,Q211373
1440,1963,0065063,11485,Q1146315
1441,1964,0067309,466,Q1348177
1442,1965,0087995,13820,Q1280565
1443,1966,0100142,15389,Q3855743
1444,1967,0091369,13597,Q278053
1445,1968,0088847,2108,Q499152
1446,1969,0089686,10014,Q1145824
1447,1970,0093629,10072,Q373362
1448,1971,0095742,10131,Q1364051
1449,1972,0097981,10160,Q1410735
1450,1973,0101917,11284,Q748614
1451,1974,0080761,4488,Q1243029
1452,1975,0082418,9725,Q1243009
1453,1976,0083972,9728,Q1243013
1454,1977,0087298,9730,Q1243019
1455,1978,0089173,9731,Q286830
1456,1979,0091080,10225,Q1454799
1457,1980,0095179,10281,Q1454798
1458,1981,0097388,10283,Q1454794
1459,1982,0077651,948,Q221103
1460,1983,0082495,11281,Q850312
1461,1984,0085636,10676,Q203705
1462,1985,0095271,11357,Q959853
1463,1986,0097474,11361,Q976728
1464,1987,0081383,36599,Q686249
1465,1990,0105179,41769,Q3709300
1466,1991,0094862,10585,Q935945
1467,1992,0099253,11186,Q1089281
1468,1993,0103956,11187,Q1089283
1469,1994,0084516,609,Q497622
1470,1995,0091778,11133,Q499935
1471,1996,0095889,10306,Q496853
1472,1997,0070047,9552,Q274167
1473,1998,0076009,11586,Q1166194
1474,1999,0099528,11587,Q1150596
1475,2000,0093409,941,Q462447
1476,2001,0097733,942,Q751767
1477,2002,0104714,943,Q751769
1478,2003,0087363,927,Q241958
