,wikidataURI,name
875,Q714675,Michael Badalucco
876,Q1373450,Mike Starr
877,Q2094939,Wayne Robson
878,Q2975115,Claire Rankin
879,Q11998,Kylie Minogue
880,Q211040,Rose McGowan
881,Q225657,Henry Gibson
882,Q229556,Patty Hearst
883,Q237115,Joey Lauren Adams
884,Q495487,William Atherton
885,Q1062316,Channon Roe
886,Q1384822,Pauly Shore
887,Q2452130,Trevor St. John
888,Q3379068,Philip Proctor
889,Q3516498,Taylor Negron
890,Q239145,Molly Shannon
891,Q545172,Matt Frewer
892,Q586857,Kevin Conway
893,Q705780,Patrick Bergin
894,Q781151,Austin O'Brien
895,Q3051530,Ellis E. Williams
896,Q3369571,Patrick LaBrecque
897,Q5368421,Ely Pouget
898,Q203138,Victoria Abril
899,Q276432,Blanca Li
900,Q356762,Miguel Bosé
901,Q437254,Josiane Balasko
902,Q448021,Alain Chabat
903,Q1050982,Catherine Hiegel
904,Q1931307,Michèle Bernier
905,Q2941960,Catherine Lachens
906,Q2942064,Catherine Samie
907,Q3164262,Jean-Baptiste Marino
908,Q3194207,Katrine Boorman
909,Q3379345,Philippe Berry
910,Q3507269,Sylvie Audcoeur
911,Q3517428,Telsche Boorman
912,Q16228910,Alexandre Grenier
913,Q25391573,Annick Berger
914,Q26255314,Véronique Barrault
915,Q173637,Ice Cube
916,Q234544,Regina King
917,Q257286,Meagan Good
918,Q272956,Nia Long
919,Q443065,WC
920,Q462078,F. Gary Gray
921,Q483148,Michael Clarke Duncan
922,Q589797,Tony Cox
923,Q1366768,Tommy Lister Jr.
924,Q1702204,John Witherspoon
925,Q4392643,Reynaldo Rey
926,Q4767298,Anna Maria Horsford
927,Q24005923,Anthony Johnson
928,Q23844,George Clooney
929,Q73007,Cheech Marin
930,Q152309,Tom Savini
931,Q230523,Juliette Lewis
932,Q236842,Kelly Preston
933,Q270186,Tia Texada
934,Q331461,Tito Larriva
935,Q405542,Aimee Graham
936,Q459384,John Hawkes
937,Q470591,John Saxon
938,Q525318,Michael Parks
939,Q1452569,Fred Williamson
940,Q2633389,Gregory Nicotero
941,Q2924399,Brenda Hillhouse
942,Q125354,Aleksander Krupa
943,Q199801,Cindy Crawford
944,Q263964,Jenette Goldstein
945,Q313546,William Baldwin
946,Q349857,Christopher McDonald
947,Q529849,Steven Berkoff
948,Q204586,Parker Posey
949,Q251067,Chris Eigeman
950,Q289540,Cara Buono
951,Q299790,Marissa Ribisi
952,Q314805,Elliott Gould
953,Q318267,Eric Stoltz
954,Q439163,Jessica Hecht
955,Q444429,Perrey Reeves
956,Q459349,Noah Baumbach
957,Q459820,Catherine Kellner
958,Q641352,Josh Hamilton
959,Q955106,Jason Wiles
960,Q1310139,Tony Giglio
961,Q1752546,Alexia Landeau
962,Q15491087,Carlos Jacott
963,Q16197069,John Lehr
964,Q86336,Richard Sammel
965,Q89130,Pierre Semmler
966,Q106255,Jean-Paul Belmondo
967,Q106443,Annie Girardot
968,Q118782,Wolfgang Pissors
969,Q155493,Philippe Léotard
970,Q168359,Jean Marais
971,Q171557,Paul Belmondo
972,Q288157,Alessandra Martines
973,Q325453,Daniel Toscan du Plantier
974,Q338617,Pierre Vernier
975,Q375290,Robert Hossein
976,Q441334,Cyrielle Clair
977,Q446235,Micheline Presle
978,Q511848,Clémentine Célarié
979,Q586054,Antoine Duléry
980,Q595946,Nicole Croisille
981,Q678957,Stéphane Ferrara
982,Q1166707,Darry Cowl
983,Q1210514,Didier Barbelivien
984,Q1352534,Jacques Gamblin
985,Q1930523,Michael Cohen
986,Q2087624,Philippe Khorsand
987,Q2403887,Arlette Thomas
988,Q2850884,Anne-Marie Pisani
989,Q2917346,Michel Boujenah
990,Q3106217,Gilles Détroit
991,Q3130398,Henri-Jacques Huet
992,Q3155029,Isabelle Sadoyan
993,Q3158341,Jacques Boudet
994,Q3164853,Jean-Claude Bouillaud
995,Q3165588,Jean-François Dérec
996,Q3168172,Jean-Michel Verner
997,Q3185296,Joseph Malerba
998,Q3290621,Margot Abascal
999,Q3291798,Marie-France Santon
1000,Q3292402,Marie Bunel
1001,Q3296295,Maryline Even
1002,Q3300341,Maurice Auzel
1003,Q3336552,Nathalie Cerda
1004,Q3337073,Natty Tardivel
1005,Q3340859,Nicolas Vogel
1006,Q3470077,Salomé Lelouch
1007,Q3507343,Sylvie Joly
1008,Q3568792,William Leymergie
1009,Q111370959,Sabaya
1010,Q41396,Josh Brolin
1011,Q204590,Christian Slater
1012,Q233428,Mary Stuart Masterson
1013,Q236297,Ally Walker
1014,Q241471,Gina Torres
1015,Q271051,Mary Alice
1016,Q271426,Pamela Adlon
1017,Q288404,Debra Monk
1018,Q565705,Anne Pitoniak
1019,Q1229052,Kenneth Cranham
1020,Q1319798,Aldis Hodge
1021,Q1423160,Nick Tate
1022,Q2778807,Michael Mantell
1023,Q3308234,Michael Haley
1024,Q18916,Gregory Smith
1025,Q235302,Carol Kane
1026,Q320204,Jeffrey Tambor
1027,Q336282,Rick Moranis
1028,Q353755,Tom Arnold
1029,Q449507,Faith Prince
1030,Q554218,Stuart Pankin
1031,Q555236,Don Knotts
1032,Q724684,Cody McMains
1033,Q1145528,Curtis Armstrong
1034,Q1194830,Tom Arnold
1035,Q1775236,Tegan Moss
1036,Q2451476,Blake Bashoff
1037,Q2516986,Julianne Phillips
1038,Q2619903,Kyle Labine
1039,Q2834731,Alf Humphreys
1040,Q2903195,Bill Dow
1041,Q265544,Liliana Komorowska
1042,Q434795,Jennifer Rubin
1043,Q471062,Andrew Lauer
1044,Q525449,Leni Parker
1045,Q741394,Roy Dupuis
1046,Q947551,Michael Caloz
1047,Q1131676,Charles Powell
1048,Q3133026,Henry Ramer
1049,Q3441473,Ron White
1050,Q4977163,Bruce Boa
1051,Q6162183,Jason Cavalier
1052,Q7364531,Ron White
1053,Q100450644,Sylvain Masse
1054,Q105978710,Tom Berry
1055,Q44634,Nico
1056,Q45909,John Cale
1057,Q126164,Tina Aumont
1058,Q355009,Jackson Browne
1059,Q383764,Paul Morrissey
1060,Q503886,Sterling Morrison
1061,Q699702,Jonas Mekas
1062,Q707310,Billy Name
1063,Q2964992,Christian Aaron Boulogne
1064,Q3296634,Nikos Papatakis
1065,Q39792,Jack Nicholson
1066,Q117249,Robbie Robertson
1067,Q190998,Anjelica Huston
1068,Q232282,Piper Laurie
1069,Q238045,Kari Wuhrer
1070,Q245692,Priscilla Barnes
1071,Q249865,John Savage
1072,Q272972,Robin Wright
1073,Q438537,Eileen Ryan
1074,Q466409,Richard Bradford
1075,Q487379,Jeff Morris
1076,Q706246,Joe Viterelli
1077,Q743907,Richard C. Sarafian
1078,Q1283268,Leo Penn
1079,Q4412009,Ryo Ishibashi
1080,Q16977428,Penelope Allen
1081,Q24036596,Jeremiah Birkett
1082,Q170572,Alec Baldwin
1083,Q177311,Joseph Gordon-Levitt
1084,Q234610,Anne Heche
1085,Q1291127,Michael Constantine
1086,Q1396699,Matt Craven
1087,Q3038724,Fereshteh Sadre-Orafaee
1088,Q4696642,Aida Mohammadkhani
1089,Q4766868,Anna Borkowska
1090,Q104061,Steve Buscemi
1091,Q109324,Christopher Lloyd
1092,Q183101,Bill Erwin
1093,Q185051,Christopher Walken
1094,Q189415,Andy Garcia
1095,Q230993,Jenny McCarthy
1096,Q232757,Gabrielle Anwar
1097,Q233826,Fairuza Balk
1098,Q272019,Don Cheadle
1099,Q350255,William Forsythe
1100,Q352730,Treat Williams
1101,Q463402,Willie Garson
1102,Q472282,Josh Charles
1103,Q594738,Glenn E. Plummer
1104,Q679987,Marshall Bell
1105,Q862028,Bill Cobbs
1106,Q1239533,Don Stark
1107,Q263596,Els Dottermans
1108,Q447122,Willeke van Ammelrooy
1109,Q470843,Jan Decleir
1110,Q485931,Victor Löw
1111,Q579451,Carlo van Dam
1112,Q607613,Filip Peeters
1113,Q1848888,Petra Laseur
1114,Q2068334,Catherine ten Bruggencate
1115,Q2185015,Leo Hogenboom
1116,Q2194955,Jenne Decleir
1117,Q2282736,Lineke Rijxman
1118,Q2333394,Dora van der Groen
1119,Q2431878,Johan Heldenbergh
1120,Q2467435,Jakob Beks
1121,Q2469859,Marina de Graaf
1122,Q2473875,Elsie de Brauw
1123,Q2474855,Margo Dames
1124,Q2554351,Michael Pas
1125,Q2566361,Jan Steen
1126,Q2696212,Truus te Selle
1127,Q3092750,Erik de Bruyn
1128,Q3148126,Wimie Wilhelm
1129,Q3283242,Hans Kesting
1130,Q5174387,Carolien Spoor
1131,Q14255125,Reinout Bussemaker
1132,Q2118140,Al Freeman Jr.
1133,Q229920,Patsy Kensit
1134,Q270049,Anna Massey
1135,Q324572,Mark Rylance
1136,Q707739,Chris Larkin
1137,Q722061,Douglas Henshall
1138,Q965444,Jeremy Kemp
1139,Q18684646,Lindsey Thomas
1140,Q174843,Jeff Bridges
1141,Q201976,Caroline Goodall
1142,Q273136,Ryan Phillippe
1143,Q356287,Balthazar Getty
1144,Q382197,Željko Ivanek
1145,Q383064,Ethan Embry
1146,Q712009,Scott Wolf
1147,Q726140,James Rebhorn
1148,Q739105,Jason Marsden
1149,Q1175114,David Lascher
1150,Q1176588,David Selby
1151,Q1712385,Julio Oscar Mechoso
1152,Q5387095,Eric Michael Cole
1153,Q168721,Faye Dunaway
1154,Q208685,Rupert Everett
1155,Q242206,Bree Turner
1156,Q286942,Eric Lloyd
1157,Q311754,Jason Alexander
1158,Q433198,Paula Malcomson
1159,Q720553,Glenn Shadix
1160,Q720581,Paul Reubens
1161,Q773512,Bob Bergen
1162,Q3178841,Jim Ishida
1163,Q3311401,Michelle Bonilla
1164,Q3336393,Natalie Core
1165,Q3336716,Nathan Davis
1166,Q230320,Julie Benz
1167,Q298658,David Spade
1168,Q311752,Chris Farley
1169,Q312081,Gary Busey
1170,Q362236,Chris Owen
1171,Q366223,Robert K. Weiss
1172,Q437438,Christine Ebersole
1173,Q441578,Penelope Spheeris
1174,Q447960,Bruce McGill
1175,Q710180,Grant Heslov
1176,Q712457,Tim Matheson
1177,Q721284,Kevin Farley
1178,Q941712,Timothy Carhart
1179,Q16195870,Fred Wolf
1180,Q16269992,Kathleen O'Malley
1181,Q37175,Johnny Depp
1182,Q195871,G. D. Spradlin
1183,Q202461,Roma Maffia
1184,Q235211,Marsha Mason
1185,Q261535,Gloria Reuben
1186,Q275161,Peter Strauss
1187,Q862481,Bill Smitrovich
1188,Q1095721,Clark Johnson
1189,Q8060892,Yul Vazquez
1190,Q40523,Julia Roberts
1191,Q172261,John Malkovich
1192,Q203545,Michael Gambon
1193,Q372311,Glenn Close
1194,Q1507136,George Cole
1195,Q2926038,Bronagh Gallagher
1196,Q3132807,Henry Goodman
1197,Q3134239,Linda Bassett
1198,Q3991502,Tim Barlow
1199,Q5372821,Emma Griffiths Malin
1200,Q43874,Eddie Murphy
1201,Q236702,Joanna Cassidy
1202,Q239476,Jerry Hall
1203,Q279169,Mitch Pileggi
1204,Q367469,Kadeem Hardison
1205,Q650121,Zakes Mokae
1206,Q2572165,W. Earl Brown
1207,Q2623441,Allen Payne
1208,Q2688890,Wendy Robie
1209,Q3084485,Jsu Garcia
1210,Q125017,Uma Thurman
1211,Q267383,Martha Plimpton
1212,Q294185,David Arquette
1213,Q310324,Timothy Hutton
1214,Q670291,Tom Gibis
1215,Q707759,John Carroll Lynch
1216,Q720530,Noah Emmerich
1217,Q786720,Richard Bright
1218,Q1198697,Pruitt Taylor Vince
1219,Q1364747,Sam Robards
1220,Q2702964,Adam LeFevre
1221,Q31293,Vondie Curtis-Hall
1222,Q83694,Carmen Argenziano
1223,Q144643,Shaun Toub
1224,Q240774,Frank Whaley
1225,Q356383,Jack Thompson
1226,Q544756,Casey Biggs
1227,Q962794,Howie Long
1228,Q1163293,Daniel von Bargen
1229,Q1189389,Chris Mulkey
1230,Q1364886,Raymond Cruz
1231,Q24681278,James MacDonald
1232,Q152843,Joan Collins
1233,Q235415,Jennifer Saunders
1234,Q272567,Julia Sawalha
1235,Q363241,Patrick Doyle
1236,Q467502,Celia Imrie
1237,Q1242707,Adrian Scarborough
1238,Q1335105,John Sessions
1239,Q2734945,Richard Briers
1240,Q193504,Vincent Cassel
1241,Q204394,Zinedine Soualem
1242,Q232470,Valeria Bruni-Tedeschi
1243,Q271944,Karin Viard
1244,Q274398,Édouard Montoute
1245,Q331007,Peter Kassovitz
1246,Q373034,Saïd Taghmaoui
1247,Q539703,Benoît Magimel
1248,Q543814,Sergi López
1249,Q551873,Karim Belkhadra
1250,Q557272,Vincent Lindon
1251,Q658664,François Levantal
1252,Q921928,Hubert Koundé
1253,Q964474,Philippe Nahon
1254,Q1160865,Cut Killer
1255,Q2848938,Andrée Damant
1256,Q2899054,Bernie Bonvoisin
1257,Q2966467,Christophe Rossignon
1258,Q3085922,François Toumarkine
1259,Q3092317,Félicité Wouassi
1260,Q3144684,Héloïse Rauth
1261,Q3189241,Julie Mauduech
1262,Q3287976,Marc Duret
1263,Q3489539,Solo
1264,Q271732,Heidi Fleiss
1265,Q4356165,Daryl Gates
1266,Q106175,John Cusack
1267,Q235359,Lauren Vélez
1268,Q242504,Lindsay Duncan
1269,Q288101,Roberta Peters
1270,Q294641,Martin Landau
1271,Q299314,Danny Aiello
1272,Q299689,Tamara Tunie
1273,Q358360,Anthony Franciosa
1274,Q374346,John Slattery
1275,Q1280821,Richard Gant
1276,Q1700068,John Finn
1277,Q2665614,Fran Brill
1278,Q3854078,Mel Winkler
1279,Q21067325,Murphy Guyer
1280,Q95043,James Caan
1281,Q107769,Luke Wilson
1282,Q161916,Owen Wilson
1283,Q229011,Leslie Mann
1284,Q506052,Teddy Wilson
1285,Q720464,Julio Cedillo
1286,Q972451,Héctor García Otero
1287,Q2633253,Kumar Pallana
1288,Q2718435,Lumi Cavazos
1289,Q3833363,Lisa Rotondi
1290,Q19948176,Andrew Wilson
1291,Q230035,Joan Plowright
1292,Q236399,Hope Davis
1293,Q272946,Joan Cusack
1294,Q289743,Polly Holliday
1295,Q315763,Bill Pullman
1296,Q345212,Dean Stockwell
1297,Q438992,Maddie Corman
1298,Q483325,Ellen DeGeneres
1299,Q641408,Brad William Henke
1300,Q720742,Robert Goulet
1301,Q3181946,John Livingston
1302,Q18618690,John Livingston
1303,Q204393,Linda Fiorentino
1304,Q209175,Kim Cattrall
1305,Q211280,Ray Liotta
1306,Q354873,Peter Coyote
1307,Q1258012,Kim Coates
1308,Q5524544,Garwin Sanford
1309,Q40248,Julie Bowen
1310,Q47100,Ben Stiller
1311,Q132952,Adam Sandler
1312,Q292446,Frances Bay
1313,Q310322,Will Sasso
1314,Q320218,Carl Weathers
1315,Q376140,Richard Kiel
1316,Q381178,Bob Barker
1317,Q434572,Ellie Harvie
1318,Q449531,Kevin Nealon
1319,Q518868,Dennis Dugan
1320,Q779151,Robert Smigel
1321,Q930117,Joe Flaherty
1322,Q950128,Lee Trevino
1323,Q1713151,Allen Covert
1324,Q3018199,David Kaye
1325,Q873,Meryl Streep
1326,Q43203,Clint Eastwood
1327,Q566923,Annie Corley
1328,Q976575,Kyle Eastwood
1329,Q3381858,Phyllis Lyons
1330,Q15665070,Jim Haynie
1331,Q63296,Maria Schrader
1332,Q71741,Pierre Sanoussi-Bliss
1333,Q34939,Steve Whitmire
1334,Q52392,Tim Curry
1335,Q311319,Frank Oz
1336,Q468028,Jerry Nelson
1337,Q760904,Rizzo the Rat
1338,Q764316,John Henson
1339,Q950949,David Nicholls
1340,Q1029467,Kevin Clash
1341,Q1107971,Kermit the Frog
1342,Q1740088,Kevin Bishop
1343,Q1926267,John Henson
1344,Q2267970,Miss Piggy
1345,Q2272355,Bill Barretta
1346,Q2731177,Gonzo the Great
1347,Q2761980,Dave Goelz
1348,Q76665,Nadja Auermann
1349,Q76716,Karl Lagerfeld
1350,Q76717,Claudia Schiffer
1351,Q143945,Carla Bruni
1352,Q157054,Giorgio Armani
1353,Q199369,Naomi Campbell
1354,Q229397,Helena Christensen
1355,Q230744,Anna Wintour
1356,Q236181,Sandra Bernhard
1357,Q284047,Christy Turlington
1358,Q284206,Emma Wiklund
1359,Q360550,Jaye Davidson
1360,Q2553832,Azzedine Alaïa
1361,Q34975,Brian Cox
1362,Q134133,Tommy Flanagan
1363,Q138327,Catherine McCormack
1364,Q162753,Sophie Marceau
1365,Q206659,Brendan Gleeson
1366,Q212416,Michael Byrne
1367,Q298908,Patrick McGoohan
1368,Q355392,Angus Macfadyen
1369,Q430804,Peter Mullan
1370,Q447933,Alun Armstrong
1371,Q499097,Ian Bannen
1372,Q534411,Donal Gibson
1373,Q708801,David O'Hara
1374,Q733122,James Cosmo
1375,Q822470,Bernard Horsfall
1376,Q934930,Gerard McSorley
1377,Q2050620,Alex Norton
1378,Q2262213,Sean Lawlor
1379,Q3176111,Jeanne Marine
1380,Q3181852,John Kavanagh
1381,Q3752106,Seán McGinley
1382,Q5216834,Daniel Coll
1383,Q6742668,Malcolm Tierney
1384,Q7023939,Niall O'Brien
1385,Q7154088,Paul Tucker
1386,Q7174509,Peter Hanly
1387,Q7288009,Ralph Riach
1388,Q7608714,Stephen Billington
1389,Q17619843,Liam Carney
1390,Q22981791,Robert Paterson
1391,Q25415496,James Robinson
1392,Q61746972,Dean Lopata
1393,Q94378997,Mal Whyte
1394,Q95666083,Julie Austin
1395,Q95793776,Bill Murdoch
1396,Q100137351,Jimmy Chisholm
1397,Q111888502,Mhairi Calvey
1398,Q111894605,Sandy Nelson
1399,Q123196747,John Murtagh
1400,Q41148,Martin Scorsese
1401,Q41351,Jodie Foster
1402,Q175142,Cybill Shepherd
1403,Q315123,Peter Boyle
1404,Q356303,Albert Brooks
1405,Q509192,Diahnne Abbott
1406,Q960676,Joe Spinell
1407,Q973065,Victor Argo
1408,Q3127823,Harry Fischler
1409,Q3229673,Leonard Harris
1410,Q3783517,Harry Northup
1411,Q20789791,Peter Savage
1412,Q36970,Jackie Chan
1413,Q232621,Anita Mui
1414,Q455986,Françoise Yip
1415,Q1154784,Bill Tung
1416,Q4241731,Garvin Cross
1417,Q4530173,Marc Akerstream
1418,Q58444,Liam Neeson
1419,Q296028,Alfred Molina
1420,Q309631,Edward Furlong
1421,Q462327,John Heard
1422,Q538546,Ann Magnuson
1423,Q3567378,Wesley Addy
1424,Q6306836,Julia Weldon
1425,Q432362,Antony Sher
1426,Q436451,Ruth Sheen
1427,Q935153,Roger Lloyd-Pack
1428,Q1066875,Charlie Creed-Miles
1429,Q1320346,Hugh O'Conor
1430,Q1701933,John Thomson
1431,Q1703558,Joost Siedhoff
1432,Q1887051,Malcolm Sinclair
1433,Q2338118,Charlotte Coleman
1434,Q4798353,Arthur Cox
1435,Q5488460,Frank Mills
1436,Q6112055,Jack Deam
1437,Q7380284,Rupert Farley
1438,Q7519152,Simon Kunz
1439,Q7931144,Vilma Hollingbery
1440,Q17417501,Tim Potter
1441,Q24238835,Roger Frost
1442,Q34436,Scarlett Johansson
1443,Q170530,Sarah Jessica Parker
1444,Q224097,Elle Macpherson
1445,Q460688,Dominic Chianese
1446,Q862427,Bill Sage
1447,Q935081,Robert John Burke
1448,Q1351612,Eric Schaeffer
1449,Q1370632,David Thornton
1450,Q108283,Alan Arkin
1451,Q262091,Rachel Ticotin
1452,Q281404,Kevin McCarthy
1453,Q296883,Joe Pantoliano
1454,Q5310319,Duane Davis
1455,Q23762862,Frank Ray Perilli
1456,Q5606337,Greg Thomey
1457,Q16106836,Michael Wade
1458,Q95856166,Brian Dooley
1459,Q4109,Chris Rock
1460,Q183542,Martin Lawrence
1461,Q222818,Eartha Kitt
1462,Q262495,Robin Givens
1463,Q264960,Tisha Campbell
1464,Q450429,Grace Jones
1465,Q945691,Geoffrey Holder
1466,Q1033016,Halle Berry
1467,Q6525425,Leonard Jackson
1468,Q256942,Brigitte Lin
1469,Q310252,Takeshi Kaneshiro
1470,Q319001,Tony Leung
1471,Q464650,Faye Wong
1472,Q41342,Mary Tyler Moore
1473,Q202475,Téa Leoni
1474,Q210076,David Patrick Kelly
1475,Q215976,Patricia Arquette
1476,Q229271,Lily Tomlin
1477,Q310394,Alan Alda
1478,Q460930,Nadia Dajani
1479,Q1433160,Glenn Fitzgerald
1480,Q2370189,Suzanne Snyder
1481,Q5200101,Cynthia Lamontagne
1482,Q109261,Ulli Kinalzik
1483,Q195396,Freddie Jones
1484,Q272868,Julie Cox
1485,Q433692,Nicole Ari Parker
1486,Q711078,Jason James Richter
1487,Q1351454,William Hootkins
1488,Q1919641,Melody Kay
1489,Q2008341,Moya Brady
1490,Q2593718,Tony Robinson
1491,Q3195759,Kevin McNulty
1492,Q3273931,Mac McDonald
1493,Q5233750,David Forman
1494,Q5525531,Gary Martin
1495,Q6766482,Mark Acheson
1496,Q7831220,Tracey Ellis
1497,Q16233699,Jesse Camacho
1498,Q215072,John Goodman
1499,Q232941,Christine Lahti
1500,Q264699,Wil Wheaton
1501,Q273137,Dey Young
1502,Q530578,Larry Holden
1503,Q621490,Bob Balaban
1504,Q1339019,Peter Riegert
1505,Q241510,Michael Biehn
1506,Q294901,David Caruso
1507,Q437351,Angie Everhart
1508,Q439457,Donna Murphy
1509,Q964071,Victor Wong
1510,Q1288447,Kevin Tighe
1511,Q1341155,Robin Thomas
1512,Q1368141,Holt McCallany
1513,Q1447126,Kenneth Tigar
1514,Q192217,Rob Schneider
1515,Q196560,Kelsey Grammer
1516,Q314290,Harry Dean Stanton
1517,Q357001,Bruce Dern
1518,Q374065,Patton Oswalt
1519,Q737990,Ken Hudson Campbell
1520,Q779352,Jonathan Penner
1521,Q946117,Toby Huss
1522,Q1139269,Duane Martin
1523,Q1275214,Harland Williams
1524,Q3161136,James Harper
1525,Q22985957,James Martin Jr.
1526,Q225456,Dirk Shafer
1527,Q59215,Robert Redford
1528,Q188100,Brian Markinson
1529,Q457975,Dedee Pfeiffer
1530,Q716424,Noble Willingham
1531,Q968718,Bruce Gray
1532,Q1117390,Stockard Channing
1533,Q1535860,Marc Macaulay
1534,Q2693047,Scott Bryce
1535,Q2986219,Heidi Swedberg
1536,Q3023155,Dennis Dun
1537,Q16186952,Michael Shamus Wiles
1538,Q23927006,Charles C. Stevenson Jr.
1539,Q26424,Calista Flockhart
1540,Q217573,Dianne Wiest
1541,Q229134,Christine Baranski
1542,Q432686,Ann Cusack
1543,Q452991,Tom McGowan
1544,Q491264,Nathan Lane
1545,Q969580,Luca Tommassini
1546,Q1159071,Dan Futterman
1547,Q2885786,Barry Nolan
1548,Q3528653,Tim Kelleher
1549,Q22575710,Marjorie Lovett
1550,Q235519,Connie Britton
1551,Q273246,Maxine Bahns
1552,Q314485,Edward Burns
1553,Q1365958,Mike McGlone
1554,Q1677129,Jack Mulcahy
1555,Q3807883,Jennifer Jostyn
1556,Q40096,Will Smith
1557,Q229577,Marg Helgenberger
1558,Q317358,Michael Imperioli
1559,Q448587,Anna Thomson
1560,Q469651,Lisa Boyle
1561,Q524704,Theresa Randle
1562,Q532034,Saverio Guerra
1563,Q933662,Frank John Hughes
1564,Q982558,John Salley
1565,Q1334725,Kevin Corrigan
1566,Q312902,Stephen Lang
1567,Q8053443,Yi Ding
1568,Q38111,Leonardo DiCaprio
1569,Q164119,Mark Wahlberg
1570,Q229319,Lorraine Bracco
1571,Q240976,Brittany Daniel
1572,Q471018,Ernie Hudson
1573,Q513476,Cynthia Daniel
1574,Q517379,Bruno Kirby
1575,Q939174,Alexander Chaplin
1576,Q961297,Josh Mostel
1577,Q2915061,James Madio
1578,Q7372694,Roy Cooper
1579,Q55123,Alan Cox
1580,Q103132,Agnes Bernelle
1581,Q271348,Prunella Scales
1582,Q376981,Peter Firth
1583,Q435107,Rita Tushingham
1584,Q535507,James Frain
1585,Q1044165,Carol Drinkwater
1586,Q1247700,Clive Merrison
1587,Q1509377,Georgina Cates
1588,Q2194769,Nicola Pagett
1589,Q5344838,Edward Petherbridge
1590,Q106365,Isabelle Huppert
1591,Q450694,Elina Löwensohn
1592,Q726130,Martin Donovan
1593,Q1898813,Damian Young
1594,Q31073,Walter Cronkite
1595,Q110374,Bill Paxton
1596,Q111240,Jim Lovell
1597,Q176277,Brett Cullen
1598,Q180272,Gary Sinise
1599,Q182946,Joe Spano
1600,Q198684,Wayne Duvall
1601,Q229775,Bryce Dallas Howard
1602,Q236696,Kathleen Quinlan
1603,Q318292,Roger Corman
1604,Q330801,David Andrews
1605,Q359873,Andy Milder
1606,Q517602,Mary Kate Schellhardt
1607,Q528752,Tracy Reiner
1608,Q708059,Chris Ellis
1609,Q716247,Max Grodénchik
1610,Q963498,Miko Hughes
1611,Q1079204,Christian Clemenson
1612,Q1101612,Clint Howard
1613,Q1152815,Marc McClure
1614,Q1337568,Emily Ann Lloyd
1615,Q1502946,Geoffrey Blake
1616,Q1608534,Herbert Jefferson Jr.
1617,Q1686458,Jeffrey Kluger
1618,Q1912454,Max Elliott Slade
1619,Q1942940,Steve Rankin
1620,Q2004409,Rance Howard
1621,Q2073496,Ray McKinnon
1622,Q2438469,Todd Louiso
1623,Q3178896,Jim Meskimen
1624,Q3508279,Carl Gabriel Yorke
1625,Q3956755,Paul Mantee
1626,Q4885312,Ben Bodé
1627,Q5249301,Jean Speegle Howard
1628,Q5515696,Gabriel Jarret
1629,Q6270449,Jon Bruno
1630,Q6836777,Michele Little
1631,Q6986117,Ned Vaughn
1632,Q7792481,Thomas Mills Wood
1633,Q7812411,Todd Hallowell
1634,Q15479218,Joseph Culp
1635,Q16187069,Christopher John Fields
1636,Q21727535,Marilyn Lovell
1637,Q21728021,Ben Marley
1638,Q21728242,Mark Wheeler
1639,Q21728365,Larry Williams
1640,Q173585,Jessica Lange
1641,Q200405,John Hurt
1642,Q232889,Shirley Henderson
1643,Q386240,Andrew Keir
1644,Q472504,Jason Flemyng
1645,Q912720,Brian McCardie
1646,Q1234673,Ewan Stewart
1647,Q2476952,David Hayman
1648,Q96852,Fred Williams
1649,Q229034,Edie Falco
1650,Q231395,Annabella Sciorra
1651,Q436839,Kathryn Erbe
1652,Q730261,Fredro Starr
1653,Q107069,Chris O'Donnell
1654,Q165283,Pat Hingle
1655,Q170587,Tommy Lee Jones
1656,Q238671,Debi Mazar
1657,Q295964,Jon Favreau
1658,Q299302,Michael Gough
1659,Q348445,René Auberjonois
1660,Q464425,"Ed Begley, Jr."
1661,Q676094,Drew Barrymore
1662,Q955019,Jack Betts
1663,Q958077,"Don ""The Dragon"" Wilson"
