,wikidataURI,name
3311,Q18223455,Lee Hae-jun
3312,Q7176079,Peter Newbrook
3313,Q1316131,Tetsuya Nakashima
3314,Q525164,George Nolfi
3315,Q3616565,Andy Sidaris
3316,Q2848912,André Øvredal
3317,Q531425,Phil Traill
3318,Q17386294,Angus MacLane
3319,Q2318712,Asif Kapadia
3320,Q16198328,Jason Eisener
3321,Q2388576,Taika Waititi
3322,Q4107054,Malcolm Venville
3323,Q1974774,Kirill Serebrennikov
3324,Q12370251,Michael Madsen
3325,Q457864,Friz Freleng
3326,Q2084424,Maurice Noble
3327,Q3116219,Greg Ford
3328,Q20657586,Paul Thomas
3329,Q6163789,Jason Winer
3330,Q443486,Paul Johansson
3331,Q6384993,Keith Scholey
3332,Q3228891,Lee Jeong-beom
3333,Q113119094,Alex Merkin
3334,Q5109556,Christian E. Christiansen
3335,Q2070525,Joe Cornish
3336,Q705711,Jennifer Yuh Nelson
3337,Q1333118,Richard Ayoade
3338,Q24719377,Elijah Drenner
3339,Q28115205,Dan Rush
3340,Q124389,Albert Dupontel
3341,Q3181958,John Luessenhop
3342,Q30728697,Toe Yuen Kin-to
3343,Q681740,Brad Lewis
3344,Q24659919,Vanessa Gould
3345,Q4667442,Abhinay Deo
3346,Q106375737,Danny O'Connor
3347,Q2454533,John Michael McDonagh
3348,Q18921842,Don Hall
3349,Q15453962,Roger Gould
3350,Q3826704,Emilio Aragón Álvarez
3351,Q1332329,Elliott Lester
3352,Q543733,Roel Reiné
3353,Q8296,Rupert Wyatt
3354,Q4832305,Azazel Jacobs
3355,Q2639828,Tate Taylor
3356,Q1387804,Jean Becker
3357,Q3499264,Steven Quale
3358,Q19868225,Todd Strauss-Schulson
3359,Q7846914,Troy Nixey
3360,Q3493025,Spencer Susser
3361,Q6196942,Jim Mickle
3362,Q87721525,Richard Press
3363,Q3106429,Gilles Paquet-Brenner
3364,Q1680893,James Nguyen
3365,Q4886266,Ben Palmer
3366,Q935609,Dan Povenmire
3367,Q16729967,Robert F. Hughes
3368,Q3183202,Jon Jones
3369,Q334242,Asghar Farhadi
3370,Q2895597,Ben Wheatley
3371,Q1494914,Gary McKendry
3372,Q5415397,Evan Glodell
3373,Q3883860,Victor Ginzburg
3374,Q28556,Michel Hazanavicius
3375,Q468027,Jacqueline Audry
3376,Q7375674,Ruairí Robinson
3377,Q552449,Matthijs van Heijningen Jr.
3378,Q7491395,Shawn Ku
3379,Q498389,Paddy Considine
3380,Q7440964,Sean Durkin
3381,Q6132686,James Dodson
3382,Q1676295,J. C. Chandor
3383,Q4679314,Adam Kassen
3384,Q18999841,Mark Kassen
3385,Q3425142,Morten Tyldum
3386,Q432875,Jennifer Siebel Newsom
3387,Q3856120,Michael Brandt
3388,Q15429723,Chris Atkins
3389,Q461350,Céline Sciamma
3390,Q202409,Peter Hammond
3391,Q3038902,Drake Doremus
3392,Q5925685,James Bobin
3393,Q1174468,Gary Rydstrom
3394,Q1969891,Valery Todorovsky
3395,Q5890038,Guy Moshe
3396,Q115172880,Marc Fienberg
3397,Q1285191,Gerhard Hahn
3398,Q373256,Stefan Fjeldmark
3399,Q3177583,Jesper Møller
3400,Q7422783,Sarah Smith
3401,Q1502999,Geoffrey S. Fletcher
3402,Q3026284,Dianne Jackson
3403,Q28493,Ralph Fiennes
3404,Q3675494,Chris Gorak
3405,Q3132678,Henry Cass
3406,Q2539163,George Ratliff
3407,Q271554,Jennifer Westfeldt
3408,Q16799319,Philip Shane
3409,Q100989548,Constance Marks
3410,Q7023911,Niall MacCormick
3411,Q95686039,D. Kerry Prior
3412,Q1335855,Måns Mårlind
3413,Q6188207,Björn Stein
3414,Q724516,Asger Leth
3415,Q90300,Michael Glawogger
3416,Q6491988,Larysa Kondracki
3417,Q3379043,Philip Martin
3418,Q1059776,Gonzalo López-Gallego
3419,Q573334,Anthony Hemingway
3420,Q74428,Olivier Nakache
3421,Q2778106,Éric Toledano
3422,Q3196896,Kimio Yabuki
3423,Q3682647,Colin Minihan
3424,Q14266222,Stuart Ortiz
3425,Q3186007,Josh Trank
3426,Q69092,Detlev Buck
3427,Q1496442,Gavin Wiesen
3428,Q977624,Daniel Espinosa
3429,Q6834687,Michael Sucsy
3430,Q385770,Philippe Falardeau
3431,Q6147573,Jamie Travis
3432,Q3018342,David M. Rosenthal
3433,Q1114465,Brad Peyton
3434,Q7088303,Olli Saarela
3435,Q110125613,Joseph V. Mascelli
3436,Q2433936,Tim Cox
3437,Q55454,Ugo Gregoretti
3438,Q961970,Philippe Le Guay
3439,Q1086914,Christopher Ray
3440,Q3369526,Patrick Hughes
3441,Q2319466,Nima Nourizadeh
3442,Q20666333,Kyle Balda
3443,Q7437478,Scott Waugh
3444,Q19666929,Mike McCoy
3445,Q3313267,Mike Clattenburg
3446,Q2034576,Matthew Chapman
3447,Q22692663,James Mather
3448,Q22692677,Stephen Saint Leger
3449,Q6317793,Justin Kurzel
3450,Q19878384,David Gelb
3451,Q2063309,Timo Vuorensola
3452,Q19668417,Mike Flanagan
3453,Q922368,Drew Goddard
3454,Q18753236,Tony Krantz
3455,Q6513896,Lee Hirsch
3456,Q3980944,Tanya Wexler
3457,Q640840,Shukō Murase
3458,Q914001,Kim Sang-jin
3459,Q6846576,Mike Disa
3460,Q8050087,Yasuomi Umetsu
3461,Q7576059,Spencer Gordon Bennet
3462,Q114246998,Aimee Lagos
3463,Q7494798,Sheree Folkson
3464,Q3482121,Shimit Amin
3465,Q175062,Rupert Sanders
3466,Q13499404,Zal Batmanglij
3467,Q970619,Kike Maíllo
3468,Q16732228,Nicholas McCarthy
3469,Q4685070,Adrian Grünberg
3470,Q5145625,Colin Trevorrow
3471,Q113427472,Kazuhisa Takenouchi
3472,Q1390504,Steve Purcell
3473,Q1408804,Mark Andrews
3474,Q4760905,Andy Knight
3475,Q22246193,Tom Ellery
3476,Q88402604,Bess Kargman
3477,Q3259437,Lorene Scafaria
3478,Q3037956,Doug Sweetland
3479,Q15500627,Andrew Jimenez
3480,Q188492,Seth MacFarlane
3481,Q6883322,Mitsuo Hashimoto
3482,Q113351884,Hadi Hajaig
3483,Q18544237,Yoshihiro Ueda
3484,Q555180,Benh Zeitlin
3485,Q3876025,Nick Love
3486,Q16734393,Jack Perez
3487,Q1239091,Don E. Fauntleroy
3488,Q507423,Ralph Eggleston
3489,Q113285,Paolo Genovese
3490,Q22927019,Gustavo Taretto
3491,Q53050,Francesco Rosi
3492,Q114908370,Gabe Torres
3493,Q3218831,Lauren Greenfield
3494,Q2964669,Chris Butler
3495,Q7378076,Rufus Norris
3496,Q4798067,Arthur Bradford
3497,Q2271522,Malik Bendjelloul
3498,Q6289410,Josh Stolberg
3499,Q1631627,Brian Klugman
3500,Q72847561,Lee Sternthal
3501,Q724795,Jason Moore
3502,Q3701005,Chris Bailey
3503,Q6124973,Jake Schreier
3504,Q5226260,Daryl Wein
3505,Q4679987,Adam Wingard
3506,Q6212564,Joe Swanberg
3507,Q7281049,Radio Silence Productions
3508,Q2070360,Stephen Chbosky
3509,Q3294263,Mark Tonderai
3510,Q314972,Frédéric Beigbeder
3511,Q936929,Pascal Laugier
3512,Q440453,Lisa Azuelos
3513,Q347111,Genndy Tartakovsky
3514,Q107346171,Christopher Kenneally
3515,Q223455,Josh Radnor
3516,Q23901309,Aaron Harvey
3517,Q3219542,Laurent Tirard
3518,Q975070,M. J. Bassett
3519,Q51241374,Bart Layton
3520,Q933562,Ben Lewin
3521,Q1680997,James Ponsoldt
3522,Q2499079,Rich Moore
3523,Q52447,RZA
3524,Q26823041,Lisanne Pajot
3525,Q26823054,James Swirsky
3526,Q11866244,Jay Oliva
3527,Q7812598,Todd Rohal
3528,Q6147125,Jamie Linden
3529,Q1774360,Dan Bradley
3530,Q7176523,Peter Ramsey
3531,Q711920,Crispian Mills
3532,Q5106916,Chris Hopewell
3533,Q6379685,John Kahrs
3534,Q99337831,Chi-Hwa Chen
3535,Q459078,Gorō Miyazaki
3536,Q65665756,Bill Jones
3537,Q114903781,Jeff Simpson
3538,Q114916633,Ben Timlett
3539,Q113443058,Scott Culver
3540,Q5231164,David Barrett
3541,Q1524633,Mont Campbell
3542,Q114917608,Norman Apstein
3543,Q3018772,David Semel
3544,Q6775934,Martin Kunert
3545,Q113572930,Matt Cooper
3546,Q542092,Josée Dayan
3547,Q5527787,Gauri Shinde
3548,Q1654384,Yoshihiro Nakamura
3549,Q15957667,Ariel Vromen
3550,Q594400,Don Hertzfeldt
3551,Q18924410,Stevan Riley
3552,Q61436749,Madeleine Olnek
3553,Q1835077,Daniel Cohen
3554,Q219373,Elizabeth Banks
3555,Q20656488,James Duffy
3556,Q1281149,Ron Nyswaner
3557,Q1890376,Miguel Gomes
3558,Q3187791,Juan Diego Solanas
3559,Q61659642,Craig Viveiros
3560,Q88366,Gerald Kargl
3561,Q464169,Fisher Stevens
3562,Q265991,Angela Bettis
3563,Q636817,Banjong Pisanthanakun
3564,Q2846120,Anders Morgenthaler
3565,Q3428903,Thomas Cappelen Malling
3566,Q3961130,Simon Rumley
3567,Q4022902,Yoshihiro Nishimura
3568,Q4023328,Yūdai Yamaguchi
3569,Q5658534,Adrián García Bogliano
3570,Q5836844,Ernesto Díaz Espinoza
3571,Q6271517,Jon Schnepp
3572,Q6756212,Marcel Sarmiento
3573,Q15511907,Kaare Andrews
3574,Q16582250,Jorge Michel Grau
3575,Q18002645,Andrew Traucki
3576,Q18002667,Simon Barrett
3577,Q18002672,Lee Hardcastle
3578,Q60633865,Timo Tjahjanto
3579,Q3081957,Jon Lucas
3580,Q7436898,Scott Moore
3581,Q6290103,Joshua Oppenheimer
3582,Q95672884,Christine Cynn
3583,Q1640791,John Hyams
3584,Q23553923,Cal Brunker
3585,Q126730,Jan-Ole Gerster
3586,Q5262121,Derek Kwok
3587,Q386131,Haifaa al-Mansour
3588,Q114681,Andreas Prochaska
3589,Q6415415,Kirk DeMicco
3590,Q2745262,Don Scardino
3591,Q16217494,Ramaa Mosley
3592,Q5439920,Fede Álvarez
3593,Q5488926,Frank Paur
3594,Q493100,Kim Ki-duk
3595,Q17285309,Aaron Moorhead
3596,Q17308798,Justin Benson
3597,Q6271790,Jon Wright
3598,Q220308,Seth Rogen
3599,Q3061320,Evan Goldberg
3600,Q3696475,Craig Zisk
3601,Q30079840,David A. Armstrong
3602,Q58327634,Aram Rappaport
3603,Q4758107,Andrew Neel
3604,Q3394578,Rod Holcomb
3605,Q3566046,Wang Bing
3606,Q3156157,Ivan Nagy
3607,Q699702,Jonas Mekas
3608,Q5217833,Daniel Krige
3609,Q591785,Jim Rash
3610,Q2514422,Nat Faxon
3611,Q17091099,Jordan Vogt-Roberts
3612,Q114554703,Paul Middleditch
3613,Q15885146,Morgan Neville
3614,Q5214348,Dan Scanlon
3615,Q64645,Matthias Schweighöfer
3616,Q11523412,Kazuya Murata
3617,Q1972918,Franck Khalfoun
3618,Q22323661,Peter Templeman
3619,Q6270460,Jon Burton
3620,Q1337354,Steven Knight
3621,Q5606541,Gregg Hale
3622,Q114833953,Jesse Lawrence
3623,Q6660324,Liz W. Garcia
3624,Q16146485,Anthony C. Ferrante
3625,Q6288682,Josh Boone
3626,Q7383978,Ryan Coogler
3627,Q4953855,Brad Copeland
3628,Q104996117,Chadd Harbold
3629,Q1253648,Tevfik Fikret Uçak
3630,Q5249354,Declan Lowney
3631,Q43416,Keanu Reeves
3632,Q6420019,Klay Hall
3633,Q21882760,Gabriela Cowperthwaite
3634,Q4137738,Joshua Michael Stern
3635,Q241686,Lake Bell
3636,Q719142,Roman Kachanov
3637,Q3177537,Jerusha Hess
3638,Q15972939,Destin Daniel Cretton
3639,Q16204605,Maggie Carey
3640,Q7375761,Ruba Nadda
3641,Q177311,Joseph Gordon-Levitt
3642,Q3818280,Sebastián Silva
3643,Q114026688,Jacob Vaughan
3644,Q307996,Abdellatif Kechiche
3645,Q320232,Cody Cameron
3646,Q16864574,Kris Pearn
3647,Q17232832,Jon S. Baird
3648,Q114955878,Brian Spitz
3649,Q117860277,Randy Moore
3650,Q15631781,Clio Barnard
3651,Q2924979,Brian Percival
3652,Q15652455,Carl Rinsch
3653,Q1410263,Ken Scott
3654,Q15810427,Fredrik Bond
3655,Q5929198,Jennifer Lee
3656,Q9188927,Masayuki
3657,Q2919575,Teller
3658,Q6894694,Moira Armstrong
3659,Q1151683,Kazuo Ikehiro
3660,Q1282375,Ed Herzog
3661,Q2367442,Leonid Bykov
3662,Q1071764,Pavel Arsyonov
3663,Q112352,Bora Dağtekin
3664,Q6258785,"John Stalberg, Jr."
3665,Q1063987,Charles Correll
3666,Q12411479,Reshef Levi
3667,Q29600178,Masahiro Hosoda
3668,Q2896206,Benjamin Renner
3669,Q3323993,Morgan O'Neill
3670,Q2719725,Stuart Beattie
3671,Q114496947,David Posamentier
3672,Q114496948,Geoff Moore
3673,Q16244611,Jonathan Sobol
3674,Q18347485,Chris Nelson
3675,Q419454,Akiva Goldsman
3676,Q3017644,David Charhon
3677,Q47010932,Brett Whitcomb
3678,Q7861955,Tze Chun
3679,Q1624921,Merzak Allouache
3680,Q7340458,Rob Pearlstein
3681,Q21062958,Terence Nance
3682,Q23697472,Tom Gormican
3683,Q114684570,Rob Meltzer
3684,Q11926431,Ignacio Ferreras
3685,Q16731434,Mark Levinson
3686,Q114495933,David Grovic
3687,Q2154158,Rob Thomas
3688,Q284636,Jason Bateman
3689,Q22692611,Christopher Spencer
3690,Q2893408,Emilio Martínez-Lázaro
3691,Q15702503,Peter Lepeniotis
3692,Q3228905,Lee Lik-chee
3693,Q114273702,Valve
3694,Q16214799,Harold Cronk
3695,Q113540541,Tyler Measom
3696,Q115183215,Justin Weinstein
3697,Q244234,John Turturro
3698,Q460144,Wally Pfister
3699,Q114899299,BJ McDonnell
3700,Q21066677,Michael Tiddes
3701,Q16535255,Camille Delamarre
3702,Q68783638,Andrew Erwin
3703,Q68783644,Jon Erwin
3704,Q17521770,Jeremy Saulnier
3705,Q114729399,Derek Lee
3706,Q114729400,Clif Prowse
3707,Q2158922,Robert Stromberg
3708,Q23819589,Jordan Rubin
3709,Q115272116,Adam Rodgers
3710,Q362930,John Ridley
3711,Q17125140,Craig Moss
3712,Q18098383,Hong Khaou
3713,Q17306155,Brian Knappenberger
3714,Q230710,Valeria Golino
3715,Q3435192,Bobs Gannaway
3716,Q2082056,Ben Falcone
3717,Q3133021,Keiichi Hara
3718,Q18688012,Jennifer Kent
3719,Q18350026,Damien Chazelle
3720,Q2578679,William Eubank
3721,Q26897001,Jeff Baena
3722,Q6791196,Matthew Saville
3723,Q22987973,Gerard Johnstone
3724,Q3310104,Ethan Spaulding
3725,Q706016,Quentin Lee
3726,Q8063954,Zachary Donohue
3727,Q17639300,Richie Mehta
3728,Q19592373,Jenée LaMarque
3729,Q5212810,Damon Beesley
3730,Q5980564,Iain Morris
3731,Q17182528,James Ward Byrkit
3732,Q21872603,Charlie McDowell
3733,Q62066193,Leigh Janiak
3734,Q2517993,Michaël R. Roskam
3735,Q19874987,Iain Forsyth
3736,Q19875029,Jane Pollard
3737,Q18619326,Craig Johnson
3738,Q679110,Joshua Leonard
3739,Q4662383,Aaron Rose
3740,Q18148710,Wes Ball
3741,Q58862439,Peter Sattler
3742,Q313044,Diego Luna
3743,Q2883803,Baran bo Odar
3744,Q75815768,Max Nichols
3745,Q20920237,Gary Shore
3746,Q23829713,Gabe Ibáñez
3747,Q66005133,Manuel Sicilia
3748,Q439315,Jemaine Clement
3749,Q5236475,David Leitch
3750,Q22277301,Chad Stahelski
3751,Q4992193,Kristian Levring
3752,Q19517847,Theodore Melfi
3753,Q1159073,Dan Gilroy
3754,Q9012879,Jorge R. Gutiérrez
3755,Q104373,Christian Ditter
3756,Q19667738,Bradley King
3757,Q542634,Alex Garland
3758,Q15710493,Laurent Witz
3759,Q15710740,Alexandre Espigares
3760,Q20685259,Mark Raso
3761,Q2086928,Philipp Kadelbach
3762,Q2685,Arnold Schwarzenegger
3763,Q290606,Jérôme Salle
3764,Q4477434,Zaza Urushadze
3765,Q22958170,Susanna Fogel
3766,Q943006,Steffen Haars
3767,Q1428901,Flip van der Kuil
3768,Q2299195,Fyodor Bondarchuk
3769,Q561459,Grigori Aleksandrov
3770,Q5559504,Giddens Ko
3771,Q100720824,Brett Pierce
3772,Q100720881,Drew T. Pierce
3773,Q224159,William H. Macy
3774,Q24704693,Isaac Feder
3775,Q5212638,Damián Szifron
3776,Q190373,Joseph Barbera
3777,Q263324,William Hanna
3778,Q5212283,Damian Lee
3779,Q113514867,Peter Glanz
3780,Q114919183,Karen Leigh Hopkins
3781,Q5105657,Casper Kelly
3782,Q19297690,Orlando von Einsiedel
3783,Q967163,Edward Burtynsky
3784,Q6499321,Laura Poitras
3785,Q2833411,Alexandre Astier
3786,Q61875074,Louis Clichy
3787,Q3431640,Ricky Blitt
3788,Q3809528,John Paragon
3789,Q15715283,Yann Demange
3790,Q239897,Joann Sfar
3791,Q2853849,Antoine Delesvaux
3792,Q455482,Wash Westmoreland
3793,Q6047738,Richard Glatzer
3794,Q7151786,Paul King
3795,Q167113,Karen Shakhnazarov
3796,Q19967723,Nadav Schirman
3797,Q113509691,James Mottern
3798,Q1879810,Fausto Brizzi
3799,Q3429410,Neri Parenti
3800,Q4764239,Angus Sampson
3801,Q35438529,Tony Mahony
3802,Q4827381,Ava DuVernay
3803,Q13909,Angelina Jolie
3804,Q12316413,Henrik Moltke
3805,Q21663058,Andreas Johnsen
3806,Q23888181,Ralf Christensen
3807,Q16965918,Justin Reardon
3808,Q12736378,Nae Caranfil
3809,Q18704858,Ana Lily Amirpour
3810,Q7577186,Spike Brandt and Tony Cervone
3811,Q21933704,Jay Karas
3812,Q4961731,Brenton Spencer
3813,Q733417,David Storey
3814,Q983071,Sergio Martino
3815,Q7844218,Tristram Shapeero
3816,Q3133571,Takahiro Omori
3817,Q19581779,Juliano Ribeiro Salgado
3818,Q17582593,Yuri Bykov
3819,Q55199,Lev Kuleshov
3820,Q18558778,Julius Avery
3821,Q912759,Brian Mills
3822,Q486039,Jang Jin
3823,Q7350620,Robert Vince
3824,Q1752764,Jeff Franklin
3825,Q6195995,Jim Kammerud
3826,Q27185702,Brian Smith
3827,Q3376901,Peter Strickland
3828,Q16887747,Gabe Polsky
3829,Q19815594,David Robert Mitchell
3830,Q489218,Alfonso Gomez-Rejon
3831,Q740649,Gerald Thomas
3832,Q433960,Ralph Thomas
3833,Q3176484,Jeff Fisher
3834,Q4820223,Audu Paden
3835,Q106375941,Mark Young
3836,Q3470501,Sam Irvin
3837,Q471215,Leigh Whannell
3838,Q19561563,Tim Miller
3839,Q18519749,Jon Watts
3840,Q18571693,Noel Nosseck
3841,Q979175,Frank Launder
3842,Q8064963,Zak Charles Knutson
3843,Q117844881,Joey Figueroa
3844,Q36480689,Andrés G. Schaer
3845,Q536884,Saul Bass
3846,Q2630427,Ismael Rodríguez
3847,Q5344590,Edward Nassour
3848,Q1273122,Sam Taylor-Johnson
3849,Q113377807,Joanna Romersa
3850,Q371337,Yuri Norstein
3851,Q987976,Lamberto Bava
3852,Q4065391,Sarik Andreasyan
3853,Q653911,Ari Sandel
3854,Q57653769,Ricardo Ramón
3855,Q67202402,Joan Espinach
3856,Q18558773,Dean Israelite
3857,Q114051488,Mora Stephens
3858,Q7380291,Rupert Goold
3859,Q17332507,Brett Morgen
3860,Q3257306,Liz Garbus
3861,Q6767175,Mark Cousins
3862,Q3307854,Mia Hansen-Løve
3863,Q20649365,Patrick Brice
3864,Q19365787,Kyle Patrick Alvarez
3865,Q2321218,Erik Van Looy
3866,Q58878771,Brian A. Miller
3867,Q528861,Mario Siciliano
3868,Q65589597,Shannon Hartman
3869,Q21994816,Jeremy Garelick
3870,Q21067198,Kiah Roache-Turner
3871,Q120283,Sebastian Schipper
3872,Q5145613,Colin Teague
3873,Q6385139,Keith Truesdell
3874,Q2438043,Heddy Honigmann
3875,Q508225,Thom Fitzgerald
3876,Q497036,Dean Cundey
3877,Q76510769,Tony Craig
3878,Q5129366,Claudio Fäh
3879,Q15410499,Jason Friedberg and Aaron Seltzer
3880,Q6788404,Matt Brown
3881,Q23409539,Louis D'Esposito
3882,Q11916561,Daniel Benmayor
3883,Q1403462,Felix Fuchssteiner
3884,Q3525156,Thomas Gilou
3885,Q7353754,Rocco Urbisci
3886,Q3341663,Nikolai Lebedev
3887,Q925413,Etan Cohen
3888,Q5212833,Damon Gameau
3889,Q21503643,Leon Joosen
3890,Q4171916,Dmitry Dyachenko
3891,Q6438600,Kriv Stenders
3892,Q3116224,Greg Francis
3893,Q2062278,Paul Schneider
3894,Q6766943,Mark Burton
3895,Q7325977,Richard Goleszowski
3896,Q22248524,Benjamin Guedj
3897,Q368493,Simon Curtis
3898,Q19592407,Gren Wells
3899,Q514210,Eleanor Bergstein
3900,Q16734657,Joel Potrykus
3901,Q234581,Mélanie Laurent
3902,Q21091540,Alexandra Kondracke
3903,Q56611663,Jim Weedon
3904,Q6702134,Luke Matheny
3905,Q5213495,Dan Fogelman
3906,Q96311285,Ralph Ziman
3907,Q18154007,Shira Piven
3908,Q21004920,Aleksander Bach
3909,Q94934925,Jevgenij Sjeljakin
3910,Q21062537,Ariel Kleiman
3911,Q23542535,Shane Abbess
3912,Q58912,Courteney Cox
3913,Q975410,Yorgos Lanthimos
3914,Q25050884,Alonso Ruizpalacios
3915,Q113489031,Henry Hobson
3916,Q21080810,John Maclean
3917,Q10865150,Wan Laiming
3918,Q106130762,Tang Cheng
3919,Q113572914,Victor Levin
3920,Q1386470,Aleksandr Petrov
3921,Q64414870,Fouad Mikati
3922,Q27983425,David Sandberg
3923,Q4491501,Oleg Fomin
3924,Q24060958,Jill Bauer
3925,Q114908419,Ronna Gradus
3926,Q1229601,Mark Zakharov
3927,Q6986935,Neeraj Vora
3928,Q26822577,Randall Lobb
3929,Q934691,Doug Ellin
3930,Q281964,Adam Goldberg
3931,Q5928180,Javier Ruiz Caldera
3932,Q7366035,Ronnie del Carmen
3933,Q26923645,Crystal Moselle
3934,Q4910517,Bill Pohlad
3935,Q3498858,Steve Binder
3936,Q5230594,David Acomba
3937,Q24951590,Yarrow Cheney
3938,Q6716074,Rohit Shetty
3939,Q6244977,John Little
3940,Q1386043,Ezio Greggio
3941,Q1315839,Osamu Dezaki
3942,Q117862490,Joseph Francis
3943,Q65555086,Christopher Berkeley
3944,Q111982948,Joe Sichta
3945,Q113254841,Scott Jeralds
3946,Q117862284,Rob Dipple
3947,Q15732459,Brandon Trost
3948,Q15732460,Jason Trost
3949,Q342636,John Francis Daley
3950,Q6273224,Jonathan Goldstein
3951,Q2260642,Scot Armstrong
3952,Q114495901,Terry Jastrow
3953,Q2336552,Stefan Holtz
3954,Q1624514,Holger Haase
3955,Q6834973,Michael Tuchner
3956,Q2984841,Yannis Smaragdis
3957,Q19609649,Howard Avedis
3958,Q702536,Dante Lam
3959,Q1995540,Al Adamson
3960,Q20657044,Gregory Jacobs
3961,Q20013695,Jacobo Calderón
3962,Q24028581,Juan Logar Jr.
3963,Q11467740,Tadayoshi Yamamuro
3964,Q114678304,Millie Loredo
3965,Q27037598,Jake Szymanski
3966,Q63491,Giorgio Diritti
3967,Q466747,Jennifer Finnigan
3968,Q729828,Jonathan Silverman
3969,Q21008520,Travis Cluff
3970,Q21008524,Chris Lofing
3971,Q17521924,Patrick Osborne
3972,Q1174863,Davyd Cherkaskyi
3973,Q3133373,Kitarō Kōsaka
3974,Q3524112,Venkat Prabhu
3975,Q1532740,Toby Genkel
3976,Q22988070,Sean McCormack
3977,Q18643399,Severin Fiala
3978,Q18643400,Veronika Franz
3979,Q106464994,Michael C. Martin
3980,Q178348,Chris Evans
3981,Q21030803,Duke Johnson
3982,Q66637,Florian Gallenberger
3983,Q114340479,James Moran
3984,Q713165,Fred Olen Ray
3985,Q20630526,Austin Stark
3986,Q381768,Joel Edgerton
3987,Q20826736,Robert Eggers
3988,Q66424867,Will Slocombe
3989,Q5592282,Graeme Harper
3990,Q965654,Segundo de Chomón
3991,Q4300073,Sergey Mokritsky
3992,Q7441419,Sean Baker
3993,Q7503335,Shozin Fukui
3994,Q3675834,Christopher Landon
3995,Q7422329,Sarah Gavron
3996,Q20715055,Sarah-Violet Bliss
3997,Q23930885,François Simard
3998,Q23930889,Anouk Whissell
3999,Q23930893,Yoann-Karl Whissell
4000,Q57613471,Jason Lei Howden
4001,Q114900002,Cary Murnion
4002,Q114919184,Jonathan Milott
4003,Q3750503,Franco Prosperi
4004,Q115197084,Brian James O'Connell
4005,Q16155829,Darren Doane
4006,Q5218079,Daniel Maze
4007,Q106376816,Matthew Kennedy
4008,Q23867507,Ilya Naishuller
4009,Q3123765,Gérard Bitton
4010,Q3310430,Michel Munz
4011,Q16208522,Anthony DiBlasi
4012,Q3115713,Priyadarshan
4013,Q3423322,Reg Traviss
4014,Q3371472,Paul Hoen
4015,Q113427464,Justin Trefgarne
4016,Q59506363,Tony McNamara
4017,Q17001256,Leste Chen
4018,Q64516124,Martin Owen
4019,Q20873797,Jerry Rothwell
4020,Q1177226,David Wnendt
4021,Q61786686,Grant Baldwin
4022,Q614697,Lee Sang-il
4023,Q1084396,Christoffer Boe
4024,Q62047718,Robbie Pickering
4025,Q16214602,Steven Craig Zahler
4026,Q28858393,Raul Garcia
4027,Q123186,Sebastian Dehnhardt
4028,Q5181436,Craig Shapiro
4029,Q210148,Peter Fonda
4030,Q20894804,Peter Landesman
4031,Q113990995,Elvis Restaino
4032,Q4446515,Alla Surikova
4033,Q1273278,Igor Maslennikov
4034,Q4355032,Lev L. Spiro
4035,Q30876,Yash Chopra
4036,Q89122159,Tom Owens
4037,Q13560473,Samantha Futerman
4038,Q24694421,Galen T. Chu
4039,Q9587268,Afonso Poyart
4040,Q24681949,Trey Nelson
4041,Q4517961,Yuri Chulyukin
4042,Q259240,Miklós Jancsó
4043,Q63258127,Kent Jones
4044,Q16028575,J Blakeson
4045,Q919049,James Vanderbilt
4046,Q3400399,Craig Roberts
4047,Q19667309,Onur Tükel
4048,Q324862,Douglas Barr
4049,Q20041111,Atsushi Takahashi
4050,Q738839,Curtis Harrington
4051,Q114026702,Jason Krawczyk
4052,Q5134470,Clive A. Smith
4053,Q115210522,Josh Bear
4054,Q18811838,Alessandro Carloni
4055,Q17683010,Hwang In-ho
4056,Q115079400,Adam Alleca
4057,Q113990953,Keith Parmer
4058,Q5301772,Douglas Mackinnon
4059,Q78331779,Antoine Bardou-Jacquet
4060,Q21654137,Cyril Dion
4061,Q388557,Dexter Fletcher
4062,Q3015214,Danny Bilson
4063,Q26270388,Gee Malik Linton
4064,Q124767673,Oliver Thompson
4065,Q101206430,Stephen Fingleton
4066,Q1159118,Dan Mazer
4067,Q1703930,Sidney W. Pink
4068,Q7235521,Poul Bang
4069,Q24678083,Jared P. Scott
4070,Q114681324,Peter D. Hutchison
4071,Q114681325,Kelly Nyks
4072,Q4372461,Vladimir Popov
4073,Q2518786,Kenji Kamiyama
4074,Q2974216,Ciro Guerra
4075,Q5214505,Dan Trachtenberg
4076,Q668170,Babak Najafi
4077,Q20995253,Jared Bush
4078,Q15142000,Jonás Cuarón
4079,Q7052078,Norman Cohen
4080,Q17308074,Piero Messina
4081,Q5066376,Chad Villella
4082,Q6788348,Matt Bettinelli-Olpin
4083,Q16221753,Tyler Gillett
4084,Q21933455,Roxanne Benjamin
4085,Q22278238,Patrick Horvath
4086,Q23761813,Justin Martinez
4087,Q630431,Shōji Kawamori
4088,Q1385540,Masaaki Yuasa
4089,Q3194502,Kazuto Nakazawa
4090,Q984033,Oldřich Lipský
4091,Q40991108,Uroš Stojanović
4092,Q115183266,Annika Iltis
4093,Q115183267,Timothy James Kane
4094,Q3085763,François Ruffin
4095,Q1620439,Lars Jessen
